seed,rate,num_ways,cache_size,policy,dataset_Size,benchmark_name,predicted_misses
5,512,128,128,CLAM,medium,correlation,10881973
5,512,128,128,CLAM,medium,trisolv,5206
5,512,128,128,CLAM,medium,ludcmp,10453578
5,512,128,128,CLAM,medium,bicg,7467
5,512,128,128,CLAM,medium,lu,10704511
5,512,128,128,CLAM,medium,seidel-2d,938531
5,512,128,128,CLAM,medium,gesummv,9024
5,512,128,128,CLAM,medium,floyd-warshall,7764490
5,512,128,128,CLAM,medium,doitgen,292901
5,1024,128,128,CLAM,small,deriche,21939
5,1024,128,128,CLAM,small,fdtd-2d,78688
5,1024,128,128,CLAM,small,syrk,8374
5,1024,128,128,CLAM,small,nussinov,71395
5,1024,128,128,CLAM,small,durbin,17
5,1024,128,128,CLAM,small,2mm,6642
5,1024,128,128,CLAM,small,gramschmidt,15137
5,1024,128,128,CLAM,small,3mm,22623
5,1024,128,128,CLAM,small,adi,54960
5,1024,128,128,CLAM,small,symm,16657
5,1024,128,128,CLAM,small,syr2k,19304
5,1024,128,128,CLAM,small,cholesky,19578
5,1024,128,128,CLAM,small,atax,2900
5,1024,128,128,CLAM,small,gemver,1087
5,1024,128,128,CLAM,small,gemm,9991
5,1024,128,128,CLAM,small,jacobi-2d,66868
5,1024,128,128,CLAM,small,jacobi-1d,17
5,1024,128,128,CLAM,small,mvt,59
5,1024,128,128,CLAM,small,heat-3d,41669
5,1024,128,128,CLAM,small,trmm,271
5,1024,128,128,CLAM,small,covariance,195644
5,1024,128,128,CLAM,small,correlation,156372
5,1024,128,128,CLAM,small,trisolv,20
5,1024,128,128,CLAM,small,ludcmp,33709
5,1024,128,128,CLAM,small,bicg,67
5,1024,128,128,CLAM,small,lu,28569
5,1024,128,128,CLAM,small,seidel-2d,26741
5,1024,128,128,CLAM,small,gesummv,1687
5,1024,128,128,CLAM,small,floyd-warshall,359435
5,1024,128,128,CLAM,small,doitgen,4553
5,1024,128,128,CLAM,medium,deriche,1132685
5,1024,128,128,CLAM,medium,fdtd-2d,2005698
5,1024,128,128,CLAM,medium,syrk,2030762
5,1024,128,128,CLAM,medium,nussinov,12440398
5,1024,128,128,CLAM,medium,durbin,69
5,1024,128,128,CLAM,medium,2mm,6443438
5,1024,128,128,CLAM,medium,gramschmidt,16047290
5,1024,128,128,CLAM,medium,3mm,10191674
5,1024,128,128,CLAM,medium,adi,6061522
5,1024,128,128,CLAM,medium,symm,5663194
5,1024,128,128,CLAM,medium,syr2k,7744042
5,1024,128,128,CLAM,medium,cholesky,679030
5,1024,128,128,CLAM,medium,atax,9805
5,1024,128,128,CLAM,medium,gemver,43117
5,1024,128,128,CLAM,medium,gemm,653213
5,1024,128,128,CLAM,medium,jacobi-2d,1583733
5,1024,128,128,CLAM,medium,jacobi-1d,54
5,1024,128,128,CLAM,medium,mvt,87114
5,1024,128,128,CLAM,medium,heat-3d,2004444
5,1024,128,128,CLAM,medium,trmm,4986674
5,1024,128,128,CLAM,medium,covariance,10890960
5,1024,128,128,CLAM,medium,correlation,10919885
5,1024,128,128,CLAM,medium,trisolv,10405
5,1024,128,128,CLAM,medium,ludcmp,10447141
5,1024,128,128,CLAM,medium,bicg,15027
5,1024,128,128,CLAM,medium,lu,10511102
5,1024,128,128,CLAM,medium,seidel-2d,946816
5,1024,128,128,CLAM,medium,gesummv,9305
5,1024,128,128,CLAM,medium,floyd-warshall,7842525
5,1024,128,128,CLAM,medium,doitgen,315539
